concept_index,concept_name,layer_index,layer_name,cav_sensitivity,training_step
5,enemy_close_to_agent,0,conv2d,0.0,160000
6,avocado_visible,0,conv2d,0.03749999999999998,160000
7,agent_close_to_avocado,0,conv2d,0.0,160000
8,enemy_within_3_left,0,conv2d,0.0,160000
9,enemy_within_3_right,0,conv2d,0.0,160000
10,enemy_within_3_up,0,conv2d,0.020000000000000018,160000
11,enemy_within_3_down,0,conv2d,0.012499999999999956,160000
12,enemy_2_steps_left,0,conv2d,0.0,160000
13,enemy_2_steps_right,0,conv2d,0.02749999999999997,160000
14,enemy_2_steps_up,0,conv2d,0.030000000000000027,160000
15,enemy_2_steps_down,0,conv2d,0.0,160000
16,enemy_1_step_left,0,conv2d,0.0,160000
17,enemy_1_step_right,0,conv2d,0.0,160000
18,enemy_1_step_up,0,conv2d,0.0,160000
19,enemy_1_step_down,0,conv2d,0.010000000000000009,160000
20,agent_against_left_wall,0,conv2d,0.19499999999999995,160000
21,agent_against_right_wall,0,conv2d,0.24,160000
22,agent_against_upper_wall,0,conv2d,0.09250000000000003,160000
23,agent_against_bottom_wall,0,conv2d,0.10999999999999999,160000
0,avo_above_agent,1,conv2d_1,0.020000000000000018,160000
1,avo_right_of_agent,1,conv2d_1,0.0050000000000000044,160000
2,avo_below_agent,1,conv2d_1,0.01749999999999996,160000
3,avo_left_of_agent,1,conv2d_1,0.03249999999999997,160000
4,random_observation,1,conv2d_1,0.007499999999999951,160000
5,enemy_close_to_agent,1,conv2d_1,0.0,160000
6,avocado_visible,1,conv2d_1,0.007499999999999951,160000
7,agent_close_to_avocado,1,conv2d_1,0.0050000000000000044,160000
8,enemy_within_3_left,1,conv2d_1,0.02749999999999997,160000
9,enemy_within_3_right,1,conv2d_1,0.0,160000
10,enemy_within_3_up,1,conv2d_1,0.022499999999999964,160000
11,enemy_within_3_down,1,conv2d_1,0.012499999999999956,160000
12,enemy_2_steps_left,1,conv2d_1,0.07750000000000001,160000
13,enemy_2_steps_right,1,conv2d_1,0.09499999999999997,160000
14,enemy_2_steps_up,1,conv2d_1,0.03249999999999997,160000
15,enemy_2_steps_down,1,conv2d_1,0.010000000000000009,160000
16,enemy_1_step_left,1,conv2d_1,0.057499999999999996,160000
17,enemy_1_step_right,1,conv2d_1,0.022499999999999964,160000
18,enemy_1_step_up,1,conv2d_1,0.057499999999999996,160000
19,enemy_1_step_down,1,conv2d_1,0.025000000000000022,160000
20,agent_against_left_wall,1,conv2d_1,0.10750000000000004,160000
21,agent_against_right_wall,1,conv2d_1,0.18500000000000005,160000
22,agent_against_upper_wall,1,conv2d_1,0.10499999999999998,160000
23,agent_against_bottom_wall,1,conv2d_1,0.09750000000000003,160000
0,avo_above_agent,2,flatten,0.015000000000000013,160000
1,avo_right_of_agent,2,flatten,0.007499999999999951,160000
2,avo_below_agent,2,flatten,0.030000000000000027,160000
3,avo_left_of_agent,2,flatten,0.050000000000000044,160000
4,random_observation,2,flatten,0.0024999999999999467,160000
5,enemy_close_to_agent,2,flatten,0.007499999999999951,160000
6,avocado_visible,2,flatten,0.04249999999999998,160000
7,agent_close_to_avocado,2,flatten,0.0,160000
8,enemy_within_3_left,2,flatten,0.015000000000000013,160000
9,enemy_within_3_right,2,flatten,0.03500000000000003,160000
10,enemy_within_3_up,2,flatten,0.0024999999999999467,160000
11,enemy_within_3_down,2,flatten,0.0,160000
12,enemy_2_steps_left,2,flatten,0.0,160000
13,enemy_2_steps_right,2,flatten,0.05500000000000005,160000
14,enemy_2_steps_up,2,flatten,0.03249999999999997,160000
15,enemy_2_steps_down,2,flatten,0.025000000000000022,160000
16,enemy_1_step_left,2,flatten,0.057499999999999996,160000
17,enemy_1_step_right,2,flatten,0.010000000000000009,160000
18,enemy_1_step_up,2,flatten,0.0,160000
19,enemy_1_step_down,2,flatten,0.0625,160000
20,agent_against_left_wall,2,flatten,0.0675,160000
21,agent_against_right_wall,2,flatten,0.11750000000000005,160000
22,agent_against_upper_wall,2,flatten,0.10499999999999998,160000
23,agent_against_bottom_wall,2,flatten,0.15249999999999997,160000
0,avo_above_agent,3,dense,0.1825,160000
1,avo_right_of_agent,3,dense,0.08499999999999996,160000
2,avo_below_agent,3,dense,0.15249999999999997,160000
3,avo_left_of_agent,3,dense,0.012499999999999956,160000
4,random_observation,3,dense,0.0,160000
5,enemy_close_to_agent,3,dense,0.27249999999999996,160000
6,avocado_visible,3,dense,0.07999999999999996,160000
7,agent_close_to_avocado,3,dense,0.1975,160000
8,enemy_within_3_left,3,dense,0.26749999999999996,160000
9,enemy_within_3_right,3,dense,0.27749999999999997,160000
10,enemy_within_3_up,3,dense,0.2925,160000
11,enemy_within_3_down,3,dense,0.275,160000
12,enemy_2_steps_left,3,dense,0.31000000000000005,160000
13,enemy_2_steps_right,3,dense,0.41500000000000004,160000
14,enemy_2_steps_up,3,dense,0.4075,160000
15,enemy_2_steps_down,3,dense,0.39249999999999996,160000
16,enemy_1_step_left,3,dense,0.4475,160000
17,enemy_1_step_right,3,dense,0.4425,160000
18,enemy_1_step_up,3,dense,0.44499999999999995,160000
19,enemy_1_step_down,3,dense,0.4525,160000
20,agent_against_left_wall,3,dense,0.16000000000000003,160000
21,agent_against_right_wall,3,dense,0.12250000000000005,160000
22,agent_against_upper_wall,3,dense,0.125,160000
23,agent_against_bottom_wall,3,dense,0.21250000000000002,160000
0,avo_above_agent,4,dense_1,0.0,160000
1,avo_right_of_agent,4,dense_1,0.0050000000000000044,160000
2,avo_below_agent,4,dense_1,0.08750000000000002,160000
3,avo_left_of_agent,4,dense_1,0.0050000000000000044,160000
4,random_observation,4,dense_1,0.007499999999999951,160000
5,enemy_close_to_agent,4,dense_1,0.135,160000
6,avocado_visible,4,dense_1,0.16749999999999998,160000
7,agent_close_to_avocado,4,dense_1,0.25249999999999995,160000
8,enemy_within_3_left,4,dense_1,0.135,160000
9,enemy_within_3_right,4,dense_1,0.1725,160000
10,enemy_within_3_up,4,dense_1,0.14500000000000002,160000
11,enemy_within_3_down,4,dense_1,0.18000000000000005,160000
12,enemy_2_steps_left,4,dense_1,0.20750000000000002,160000
13,enemy_2_steps_right,4,dense_1,0.28500000000000003,160000
14,enemy_2_steps_up,4,dense_1,0.22250000000000003,160000
15,enemy_2_steps_down,4,dense_1,0.2925,160000
16,enemy_1_step_left,4,dense_1,0.275,160000
17,enemy_1_step_right,4,dense_1,0.2975,160000
18,enemy_1_step_up,4,dense_1,0.3025,160000
19,enemy_1_step_down,4,dense_1,0.33499999999999996,160000
20,agent_against_left_wall,4,dense_1,0.04249999999999998,160000
21,agent_against_right_wall,4,dense_1,0.02749999999999997,160000
22,agent_against_upper_wall,4,dense_1,0.012499999999999956,160000
23,agent_against_bottom_wall,4,dense_1,0.010000000000000009,160000
0,avo_above_agent,0,conv2d,0.03249999999999997,200000
1,avo_right_of_agent,0,conv2d,0.025000000000000022,200000
2,avo_below_agent,0,conv2d,0.010000000000000009,200000
3,avo_left_of_agent,0,conv2d,0.007499999999999951,200000
4,random_observation,0,conv2d,0.0,200000
5,enemy_close_to_agent,0,conv2d,0.0,200000
6,avocado_visible,0,conv2d,0.0675,200000
7,agent_close_to_avocado,0,conv2d,0.012499999999999956,200000
8,enemy_within_3_left,0,conv2d,0.012499999999999956,200000
9,enemy_within_3_right,0,conv2d,0.0,200000
10,enemy_within_3_up,0,conv2d,0.0,200000
11,enemy_within_3_down,0,conv2d,0.015000000000000013,200000
12,enemy_2_steps_left,0,conv2d,0.022499999999999964,200000
13,enemy_2_steps_right,0,conv2d,0.0,200000
14,enemy_2_steps_up,0,conv2d,0.01749999999999996,200000
15,enemy_2_steps_down,0,conv2d,0.0,200000
16,enemy_1_step_left,0,conv2d,0.0024999999999999467,200000
17,enemy_1_step_right,0,conv2d,0.02749999999999997,200000
18,enemy_1_step_up,0,conv2d,0.010000000000000009,200000
19,enemy_1_step_down,0,conv2d,0.030000000000000027,200000
20,agent_against_left_wall,0,conv2d,0.125,200000
21,agent_against_right_wall,0,conv2d,0.13749999999999996,200000
22,agent_against_upper_wall,0,conv2d,0.06999999999999995,200000
23,agent_against_bottom_wall,0,conv2d,0.06000000000000005,200000
0,avo_above_agent,1,conv2d_1,0.040000000000000036,200000
1,avo_right_of_agent,1,conv2d_1,0.03249999999999997,200000
2,avo_below_agent,1,conv2d_1,0.04500000000000004,200000
3,avo_left_of_agent,1,conv2d_1,0.05500000000000005,200000
4,random_observation,1,conv2d_1,0.0,200000
5,enemy_close_to_agent,1,conv2d_1,0.05249999999999999,200000
6,avocado_visible,1,conv2d_1,0.0,200000
7,agent_close_to_avocado,1,conv2d_1,0.0,200000
8,enemy_within_3_left,1,conv2d_1,0.02749999999999997,200000
9,enemy_within_3_right,1,conv2d_1,0.0024999999999999467,200000
10,enemy_within_3_up,1,conv2d_1,0.03500000000000003,200000
11,enemy_within_3_down,1,conv2d_1,0.012499999999999956,200000
12,enemy_2_steps_left,1,conv2d_1,0.11750000000000005,200000
13,enemy_2_steps_right,1,conv2d_1,0.04749999999999999,200000
14,enemy_2_steps_up,1,conv2d_1,0.02749999999999997,200000
15,enemy_2_steps_down,1,conv2d_1,0.02749999999999997,200000
16,enemy_1_step_left,1,conv2d_1,0.10999999999999999,200000
17,enemy_1_step_right,1,conv2d_1,0.0675,200000
18,enemy_1_step_up,1,conv2d_1,0.020000000000000018,200000
19,enemy_1_step_down,1,conv2d_1,0.06000000000000005,200000
20,agent_against_left_wall,1,conv2d_1,0.15500000000000003,200000
21,agent_against_right_wall,1,conv2d_1,0.1775,200000
22,agent_against_upper_wall,1,conv2d_1,0.14,200000
23,agent_against_bottom_wall,1,conv2d_1,0.14,200000
0,avo_above_agent,2,flatten,0.022499999999999964,200000
1,avo_right_of_agent,2,flatten,0.03500000000000003,200000
2,avo_below_agent,2,flatten,0.01749999999999996,200000
3,avo_left_of_agent,2,flatten,0.0625,200000
4,random_observation,2,flatten,0.010000000000000009,200000
5,enemy_close_to_agent,2,flatten,0.03749999999999998,200000
6,avocado_visible,2,flatten,0.0,200000
7,agent_close_to_avocado,2,flatten,0.025000000000000022,200000
8,enemy_within_3_left,2,flatten,0.07250000000000001,200000
9,enemy_within_3_right,2,flatten,0.040000000000000036,200000
10,enemy_within_3_up,2,flatten,0.0,200000
11,enemy_within_3_down,2,flatten,0.012499999999999956,200000
12,enemy_2_steps_left,2,flatten,0.0050000000000000044,200000
13,enemy_2_steps_right,2,flatten,0.05249999999999999,200000
14,enemy_2_steps_up,2,flatten,0.0,200000
15,enemy_2_steps_down,2,flatten,0.06999999999999995,200000
16,enemy_1_step_left,2,flatten,0.125,200000
17,enemy_1_step_right,2,flatten,0.020000000000000018,200000
18,enemy_1_step_up,2,flatten,0.040000000000000036,200000
19,enemy_1_step_down,2,flatten,0.09499999999999997,200000
20,agent_against_left_wall,2,flatten,0.18999999999999995,200000
21,agent_against_right_wall,2,flatten,0.08750000000000002,200000
22,agent_against_upper_wall,2,flatten,0.09750000000000003,200000
23,agent_against_bottom_wall,2,flatten,0.10999999999999999,200000
0,avo_above_agent,3,dense,0.15000000000000002,200000
1,avo_right_of_agent,3,dense,0.06499999999999995,200000
2,avo_below_agent,3,dense,0.14500000000000002,200000
3,avo_left_of_agent,3,dense,0.0675,200000
4,random_observation,3,dense,0.04249999999999998,200000
5,enemy_close_to_agent,3,dense,0.27,200000
6,avocado_visible,3,dense,0.09999999999999998,200000
7,agent_close_to_avocado,3,dense,0.26749999999999996,200000
8,enemy_within_3_left,3,dense,0.31499999999999995,200000
9,enemy_within_3_right,3,dense,0.29000000000000004,200000
10,enemy_within_3_up,3,dense,0.2875,200000
11,enemy_within_3_down,3,dense,0.26749999999999996,200000
12,enemy_2_steps_left,3,dense,0.35250000000000004,200000
13,enemy_2_steps_right,3,dense,0.405,200000
14,enemy_2_steps_up,3,dense,0.4125,200000
15,enemy_2_steps_down,3,dense,0.39,200000
16,enemy_1_step_left,3,dense,0.4425,200000
17,enemy_1_step_right,3,dense,0.4475,200000
18,enemy_1_step_up,3,dense,0.4575,200000
19,enemy_1_step_down,3,dense,0.44999999999999996,200000
20,agent_against_left_wall,3,dense,0.1725,200000
21,agent_against_right_wall,3,dense,0.14,200000
22,agent_against_upper_wall,3,dense,0.11750000000000005,200000
23,agent_against_bottom_wall,3,dense,0.1925,200000
0,avo_above_agent,4,dense_1,0.0,200000
1,avo_right_of_agent,4,dense_1,0.0050000000000000044,200000
2,avo_below_agent,4,dense_1,0.057499999999999996,200000
3,avo_left_of_agent,4,dense_1,0.007499999999999951,200000
4,random_observation,4,dense_1,0.0,200000
5,enemy_close_to_agent,4,dense_1,0.12,200000
6,avocado_visible,4,dense_1,0.18000000000000005,200000
7,agent_close_to_avocado,4,dense_1,0.2875,200000
8,enemy_within_3_left,4,dense_1,0.13249999999999995,200000
9,enemy_within_3_right,4,dense_1,0.16500000000000004,200000
10,enemy_within_3_up,4,dense_1,0.13,200000
11,enemy_within_3_down,4,dense_1,0.14749999999999996,200000
12,enemy_2_steps_left,4,dense_1,0.21499999999999997,200000
13,enemy_2_steps_right,4,dense_1,0.27,200000
14,enemy_2_steps_up,4,dense_1,0.1975,200000
15,enemy_2_steps_down,4,dense_1,0.28,200000
16,enemy_1_step_left,4,dense_1,0.3425,200000
17,enemy_1_step_right,4,dense_1,0.20999999999999996,200000
18,enemy_1_step_up,4,dense_1,0.31999999999999995,200000
19,enemy_1_step_down,4,dense_1,0.2975,200000
20,agent_against_left_wall,4,dense_1,0.0024999999999999467,200000
21,agent_against_right_wall,4,dense_1,0.04249999999999998,200000
22,agent_against_upper_wall,4,dense_1,0.0024999999999999467,200000
23,agent_against_bottom_wall,4,dense_1,0.012499999999999956,200000
0,avo_above_agent,0,conv2d,0.0,240000
1,avo_right_of_agent,0,conv2d,0.0024999999999999467,240000
2,avo_below_agent,0,conv2d,0.0024999999999999467,240000
3,avo_left_of_agent,0,conv2d,0.0,240000
4,random_observation,0,conv2d,0.0,240000
5,enemy_close_to_agent,0,conv2d,0.03500000000000003,240000
6,avocado_visible,0,conv2d,0.08499999999999996,240000
7,agent_close_to_avocado,0,conv2d,0.0,240000
8,enemy_within_3_left,0,conv2d,0.007499999999999951,240000
9,enemy_within_3_right,0,conv2d,0.025000000000000022,240000
10,enemy_within_3_up,0,conv2d,0.015000000000000013,240000
11,enemy_within_3_down,0,conv2d,0.007499999999999951,240000
12,enemy_2_steps_left,0,conv2d,0.0,240000
13,enemy_2_steps_right,0,conv2d,0.030000000000000027,240000
14,enemy_2_steps_up,0,conv2d,0.010000000000000009,240000
15,enemy_2_steps_down,0,conv2d,0.0,240000
16,enemy_1_step_left,0,conv2d,0.030000000000000027,240000
17,enemy_1_step_right,0,conv2d,0.0,240000
18,enemy_1_step_up,0,conv2d,0.03749999999999998,240000
19,enemy_1_step_down,0,conv2d,0.020000000000000018,240000
20,agent_against_left_wall,0,conv2d,0.04500000000000004,240000
21,agent_against_right_wall,0,conv2d,0.19499999999999995,240000
22,agent_against_upper_wall,0,conv2d,0.0675,240000
23,agent_against_bottom_wall,0,conv2d,0.12250000000000005,240000
0,avo_above_agent,1,conv2d_1,0.04749999999999999,240000
1,avo_right_of_agent,1,conv2d_1,0.07499999999999996,240000
2,avo_below_agent,1,conv2d_1,0.03500000000000003,240000
3,avo_left_of_agent,1,conv2d_1,0.03749999999999998,240000
4,random_observation,1,conv2d_1,0.0,240000
5,enemy_close_to_agent,1,conv2d_1,0.0,240000
6,avocado_visible,1,conv2d_1,0.07750000000000001,240000
7,agent_close_to_avocado,1,conv2d_1,0.0,240000
8,enemy_within_3_left,1,conv2d_1,0.0,240000
9,enemy_within_3_right,1,conv2d_1,0.0,240000
10,enemy_within_3_up,1,conv2d_1,0.0,240000
11,enemy_within_3_down,1,conv2d_1,0.0,240000
12,enemy_2_steps_left,1,conv2d_1,0.04249999999999998,240000
13,enemy_2_steps_right,1,conv2d_1,0.05500000000000005,240000
14,enemy_2_steps_up,1,conv2d_1,0.02749999999999997,240000
15,enemy_2_steps_down,1,conv2d_1,0.0,240000
16,enemy_1_step_left,1,conv2d_1,0.02749999999999997,240000
17,enemy_1_step_right,1,conv2d_1,0.012499999999999956,240000
18,enemy_1_step_up,1,conv2d_1,0.04749999999999999,240000
19,enemy_1_step_down,1,conv2d_1,0.07499999999999996,240000
20,agent_against_left_wall,1,conv2d_1,0.13749999999999996,240000
21,agent_against_right_wall,1,conv2d_1,0.09999999999999998,240000
22,agent_against_upper_wall,1,conv2d_1,0.09750000000000003,240000
23,agent_against_bottom_wall,1,conv2d_1,0.07499999999999996,240000
0,avo_above_agent,2,flatten,0.01749999999999996,240000
1,avo_right_of_agent,2,flatten,0.015000000000000013,240000
2,avo_below_agent,2,flatten,0.05500000000000005,240000
3,avo_left_of_agent,2,flatten,0.01749999999999996,240000
4,random_observation,2,flatten,0.0024999999999999467,240000
5,enemy_close_to_agent,2,flatten,0.04749999999999999,240000
6,avocado_visible,2,flatten,0.015000000000000013,240000
7,agent_close_to_avocado,2,flatten,0.0024999999999999467,240000
8,enemy_within_3_left,2,flatten,0.012499999999999956,240000
9,enemy_within_3_right,2,flatten,0.0050000000000000044,240000
10,enemy_within_3_up,2,flatten,0.0,240000
11,enemy_within_3_down,2,flatten,0.0,240000
12,enemy_2_steps_left,2,flatten,0.0,240000
13,enemy_2_steps_right,2,flatten,0.010000000000000009,240000
14,enemy_2_steps_up,2,flatten,0.050000000000000044,240000
15,enemy_2_steps_down,2,flatten,0.0675,240000
16,enemy_1_step_left,2,flatten,0.06499999999999995,240000
17,enemy_1_step_right,2,flatten,0.022499999999999964,240000
18,enemy_1_step_up,2,flatten,0.03249999999999997,240000
19,enemy_1_step_down,2,flatten,0.09999999999999998,240000
20,agent_against_left_wall,2,flatten,0.05249999999999999,240000
21,agent_against_right_wall,2,flatten,0.10250000000000004,240000
22,agent_against_upper_wall,2,flatten,0.02749999999999997,240000
23,agent_against_bottom_wall,2,flatten,0.1725,240000
0,avo_above_agent,3,dense,0.13,240000
1,avo_right_of_agent,3,dense,0.11250000000000004,240000
2,avo_below_agent,3,dense,0.12250000000000005,240000
3,avo_left_of_agent,3,dense,0.06999999999999995,240000
4,random_observation,3,dense,0.0,240000
5,enemy_close_to_agent,3,dense,0.29000000000000004,240000
6,avocado_visible,3,dense,0.14749999999999996,240000
7,agent_close_to_avocado,3,dense,0.20999999999999996,240000
8,enemy_within_3_left,3,dense,0.30000000000000004,240000
9,enemy_within_3_right,3,dense,0.28,240000
10,enemy_within_3_up,3,dense,0.30500000000000005,240000
11,enemy_within_3_down,3,dense,0.265,240000
12,enemy_2_steps_left,3,dense,0.3225,240000
13,enemy_2_steps_right,3,dense,0.405,240000
14,enemy_2_steps_up,3,dense,0.40249999999999997,240000
15,enemy_2_steps_down,3,dense,0.4075,240000
16,enemy_1_step_left,3,dense,0.43999999999999995,240000
17,enemy_1_step_right,3,dense,0.4375,240000
18,enemy_1_step_up,3,dense,0.44499999999999995,240000
19,enemy_1_step_down,3,dense,0.42500000000000004,240000
20,agent_against_left_wall,3,dense,0.14749999999999996,240000
21,agent_against_right_wall,3,dense,0.14749999999999996,240000
22,agent_against_upper_wall,3,dense,0.10999999999999999,240000
23,agent_against_bottom_wall,3,dense,0.19499999999999995,240000
0,avo_above_agent,4,dense_1,0.12749999999999995,240000
1,avo_right_of_agent,4,dense_1,0.0,240000
2,avo_below_agent,4,dense_1,0.020000000000000018,240000
3,avo_left_of_agent,4,dense_1,0.0,240000
4,random_observation,4,dense_1,0.0024999999999999467,240000
5,enemy_close_to_agent,4,dense_1,0.13,240000
6,avocado_visible,4,dense_1,0.255,240000
7,agent_close_to_avocado,4,dense_1,0.24250000000000005,240000
8,enemy_within_3_left,4,dense_1,0.2025,240000
9,enemy_within_3_right,4,dense_1,0.14500000000000002,240000
10,enemy_within_3_up,4,dense_1,0.12749999999999995,240000
11,enemy_within_3_down,4,dense_1,0.17000000000000004,240000
12,enemy_2_steps_left,4,dense_1,0.20999999999999996,240000
13,enemy_2_steps_right,4,dense_1,0.2875,240000
14,enemy_2_steps_up,4,dense_1,0.21250000000000002,240000
15,enemy_2_steps_down,4,dense_1,0.25749999999999995,240000
16,enemy_1_step_left,4,dense_1,0.28,240000
17,enemy_1_step_right,4,dense_1,0.235,240000
18,enemy_1_step_up,4,dense_1,0.30000000000000004,240000
19,enemy_1_step_down,4,dense_1,0.24750000000000005,240000
20,agent_against_left_wall,4,dense_1,0.010000000000000009,240000
21,agent_against_right_wall,4,dense_1,0.015000000000000013,240000
22,agent_against_upper_wall,4,dense_1,0.0050000000000000044,240000
23,agent_against_bottom_wall,4,dense_1,0.0,240000
0,avo_above_agent,0,conv2d,0.0,280000
1,avo_right_of_agent,0,conv2d,0.02749999999999997,280000
2,avo_below_agent,0,conv2d,0.010000000000000009,280000
3,avo_left_of_agent,0,conv2d,0.05500000000000005,280000
4,random_observation,0,conv2d,0.007499999999999951,280000
5,enemy_close_to_agent,0,conv2d,0.04500000000000004,280000
6,avocado_visible,0,conv2d,0.015000000000000013,280000
7,agent_close_to_avocado,0,conv2d,0.007499999999999951,280000
8,enemy_within_3_left,0,conv2d,0.015000000000000013,280000
9,enemy_within_3_right,0,conv2d,0.0,280000
10,enemy_within_3_up,0,conv2d,0.0050000000000000044,280000
11,enemy_within_3_down,0,conv2d,0.0,280000
12,enemy_2_steps_left,0,conv2d,0.0,280000
13,enemy_2_steps_right,0,conv2d,0.030000000000000027,280000
14,enemy_2_steps_up,0,conv2d,0.04500000000000004,280000
15,enemy_2_steps_down,0,conv2d,0.020000000000000018,280000
16,enemy_1_step_left,0,conv2d,0.007499999999999951,280000
17,enemy_1_step_right,0,conv2d,0.015000000000000013,280000
18,enemy_1_step_up,0,conv2d,0.04749999999999999,280000
19,enemy_1_step_down,0,conv2d,0.030000000000000027,280000
20,agent_against_left_wall,0,conv2d,0.10499999999999998,280000
21,agent_against_right_wall,0,conv2d,0.22499999999999998,280000
22,agent_against_upper_wall,0,conv2d,0.10999999999999999,280000
23,agent_against_bottom_wall,0,conv2d,0.08750000000000002,280000
0,avo_above_agent,1,conv2d_1,0.03500000000000003,280000
1,avo_right_of_agent,1,conv2d_1,0.02749999999999997,280000
2,avo_below_agent,1,conv2d_1,0.0625,280000
3,avo_left_of_agent,1,conv2d_1,0.07499999999999996,280000
4,random_observation,1,conv2d_1,0.0,280000
5,enemy_close_to_agent,1,conv2d_1,0.030000000000000027,280000
6,avocado_visible,1,conv2d_1,0.030000000000000027,280000
7,agent_close_to_avocado,1,conv2d_1,0.0,280000
8,enemy_within_3_left,1,conv2d_1,0.015000000000000013,280000
9,enemy_within_3_right,1,conv2d_1,0.0,280000
10,enemy_within_3_up,1,conv2d_1,0.010000000000000009,280000
11,enemy_within_3_down,1,conv2d_1,0.0,280000
12,enemy_2_steps_left,1,conv2d_1,0.0050000000000000044,280000
13,enemy_2_steps_right,1,conv2d_1,0.08750000000000002,280000
14,enemy_2_steps_up,1,conv2d_1,0.007499999999999951,280000
15,enemy_2_steps_down,1,conv2d_1,0.07499999999999996,280000
16,enemy_1_step_left,1,conv2d_1,0.04500000000000004,280000
17,enemy_1_step_right,1,conv2d_1,0.04749999999999999,280000
18,enemy_1_step_up,1,conv2d_1,0.0,280000
19,enemy_1_step_down,1,conv2d_1,0.04749999999999999,280000
20,agent_against_left_wall,1,conv2d_1,0.10999999999999999,280000
21,agent_against_right_wall,1,conv2d_1,0.09250000000000003,280000
22,agent_against_upper_wall,1,conv2d_1,0.03249999999999997,280000
23,agent_against_bottom_wall,1,conv2d_1,0.01749999999999996,280000
0,avo_above_agent,2,flatten,0.030000000000000027,280000
1,avo_right_of_agent,2,flatten,0.0024999999999999467,280000
2,avo_below_agent,2,flatten,0.03249999999999997,280000
3,avo_left_of_agent,2,flatten,0.030000000000000027,280000
4,random_observation,2,flatten,0.0,280000
5,enemy_close_to_agent,2,flatten,0.0050000000000000044,280000
6,avocado_visible,2,flatten,0.08250000000000002,280000
7,agent_close_to_avocado,2,flatten,0.0,280000
8,enemy_within_3_left,2,flatten,0.0,280000
9,enemy_within_3_right,2,flatten,0.0,280000
10,enemy_within_3_up,2,flatten,0.0050000000000000044,280000
11,enemy_within_3_down,2,flatten,0.012499999999999956,280000
12,enemy_2_steps_left,2,flatten,0.007499999999999951,280000
13,enemy_2_steps_right,2,flatten,0.06999999999999995,280000
14,enemy_2_steps_up,2,flatten,0.007499999999999951,280000
15,enemy_2_steps_down,2,flatten,0.0,280000
16,enemy_1_step_left,2,flatten,0.03500000000000003,280000
17,enemy_1_step_right,2,flatten,0.01749999999999996,280000
18,enemy_1_step_up,2,flatten,0.13,280000
19,enemy_1_step_down,2,flatten,0.11250000000000004,280000
20,agent_against_left_wall,2,flatten,0.09250000000000003,280000
21,agent_against_right_wall,2,flatten,0.15000000000000002,280000
22,agent_against_upper_wall,2,flatten,0.040000000000000036,280000
23,agent_against_bottom_wall,2,flatten,0.13249999999999995,280000
0,avo_above_agent,3,dense,0.16000000000000003,280000
1,avo_right_of_agent,3,dense,0.06999999999999995,280000
2,avo_below_agent,3,dense,0.16000000000000003,280000
3,avo_left_of_agent,3,dense,0.10999999999999999,280000
4,random_observation,3,dense,0.0,280000
5,enemy_close_to_agent,3,dense,0.2925,280000
6,avocado_visible,3,dense,0.255,280000
7,agent_close_to_avocado,3,dense,0.24,280000
8,enemy_within_3_left,3,dense,0.2875,280000
9,enemy_within_3_right,3,dense,0.28500000000000003,280000
10,enemy_within_3_up,3,dense,0.3025,280000
11,enemy_within_3_down,3,dense,0.25749999999999995,280000
12,enemy_2_steps_left,3,dense,0.31499999999999995,280000
13,enemy_2_steps_right,3,dense,0.37749999999999995,280000
14,enemy_2_steps_up,3,dense,0.4,280000
15,enemy_2_steps_down,3,dense,0.40249999999999997,280000
16,enemy_1_step_left,3,dense,0.4475,280000
17,enemy_1_step_right,3,dense,0.4475,280000
18,enemy_1_step_up,3,dense,0.4475,280000
19,enemy_1_step_down,3,dense,0.4525,280000
20,agent_against_left_wall,3,dense,0.17000000000000004,280000
21,agent_against_right_wall,3,dense,0.08250000000000002,280000
22,agent_against_upper_wall,3,dense,0.15500000000000003,280000
23,agent_against_bottom_wall,3,dense,0.22750000000000004,280000
0,avo_above_agent,4,dense_1,0.007499999999999951,280000
1,avo_right_of_agent,4,dense_1,0.010000000000000009,280000
2,avo_below_agent,4,dense_1,0.0,280000
3,avo_left_of_agent,4,dense_1,0.0,280000
4,random_observation,4,dense_1,0.01749999999999996,280000
5,enemy_close_to_agent,4,dense_1,0.12,280000
6,avocado_visible,4,dense_1,0.24750000000000005,280000
7,agent_close_to_avocado,4,dense_1,0.265,280000
8,enemy_within_3_left,4,dense_1,0.15500000000000003,280000
9,enemy_within_3_right,4,dense_1,0.18500000000000005,280000
10,enemy_within_3_up,4,dense_1,0.09999999999999998,280000
11,enemy_within_3_down,4,dense_1,0.14,280000
12,enemy_2_steps_left,4,dense_1,0.2875,280000
13,enemy_2_steps_right,4,dense_1,0.30500000000000005,280000
14,enemy_2_steps_up,4,dense_1,0.16249999999999998,280000
15,enemy_2_steps_down,4,dense_1,0.23250000000000004,280000
16,enemy_1_step_left,4,dense_1,0.265,280000
17,enemy_1_step_right,4,dense_1,0.21999999999999997,280000
18,enemy_1_step_up,4,dense_1,0.3125,280000
19,enemy_1_step_down,4,dense_1,0.29000000000000004,280000
20,agent_against_left_wall,4,dense_1,0.04249999999999998,280000
21,agent_against_right_wall,4,dense_1,0.020000000000000018,280000
22,agent_against_upper_wall,4,dense_1,0.012499999999999956,280000
23,agent_against_bottom_wall,4,dense_1,0.0050000000000000044,280000
0,avo_above_agent,0,conv2d,0.012499999999999956,320000
1,avo_right_of_agent,0,conv2d,0.010000000000000009,320000
